Note: checking out '9a62b06be5d0df8e833ff8583398cca386608cac'.

You are in 'detached HEAD' state. You can look around, make experimental
changes and commit them, and you can discard any commits you make in this
state without impacting any branches by performing another checkout.
Previous HEAD position was bd9fec94 Fix javadoc
HEAD is now at 4b3ac22a Fix spelling
[ BUILD CHECKER ] 4b3ac22a commit build fail
[ BUILD CHECKER ] 8cff9bb7 commit gona be checked
Previous HEAD position was 4b3ac22a Fix spelling
HEAD is now at 8cff9bb7 Improve javadoc of BasePeriod toDurationFrom() and toDurationTo()
[ BUILD CHECKER ] 8cff9bb7 commit build fail
[ BUILD CHECKER ] 88406cda commit gona be checked
Previous HEAD position was 8cff9bb7 Improve javadoc of BasePeriod toDurationFrom() and toDurationTo()
HEAD is now at 88406cda Add Interval(long,long,DateTimeZone) constructor, emphasising that intervals include a time zone
[ BUILD CHECKER ] 88406cda commit build fail
[ BUILD CHECKER ] 3f5e2faf commit gona be checked
Previous HEAD position was 88406cda Add Interval(long,long,DateTimeZone) constructor, emphasising that intervals include a time zone
HEAD is now at 3f5e2faf Clarify javadoc of forTimeZone to indicate that application created SimpleTimeZone rules are not parsed bug/rfe 1705180
[ BUILD CHECKER ] 3f5e2faf commit build fail
[ BUILD CHECKER ] c41eff1e commit gona be checked
Previous HEAD position was 3f5e2faf Clarify javadoc of forTimeZone to indicate that application created SimpleTimeZone rules are not parsed bug/rfe 1705180
HEAD is now at c41eff1e Fix DateTimeZone to better handle spring DST cutover bugs 1710316, 1747219, 1755158
[ BUILD CHECKER ] c41eff1e commit build fail
[ BUILD CHECKER ] 7755b343 commit gona be checked
Previous HEAD position was c41eff1e Fix DateTimeZone to better handle spring DST cutover bugs 1710316, 1747219, 1755158
HEAD is now at 7755b343 Fix and test LenientChronology to ensure it works with time zones bug 1755161
[ BUILD CHECKER ] 7755b343 commit build fail
[ BUILD CHECKER ] fb7c0172 commit gona be checked
Previous HEAD position was 7755b343 Fix and test LenientChronology to ensure it works with time zones bug 1755161
HEAD is now at fb7c0172 Clarify javadoc, suggested by Neil Martin
[ BUILD CHECKER ] fb7c0172 commit build fail
[ BUILD CHECKER ] 496a7466 commit gona be checked
Previous HEAD position was fb7c0172 Clarify javadoc, suggested by Neil Martin
HEAD is now at 496a7466 Clarify javadoc, suggested by Neil Martin
[ BUILD CHECKER ] 496a7466 commit build fail
[ BUILD CHECKER ] dd15c2fc commit gona be checked
Previous HEAD position was 496a7466 Clarify javadoc, suggested by Neil Martin
HEAD is now at dd15c2fc Fixed links to Subversion.
[ BUILD CHECKER ] dd15c2fc commit build fail
[ BUILD CHECKER ] 152fb03b commit gona be checked
Previous HEAD position was dd15c2fc Fixed links to Subversion.
HEAD is now at 152fb03b Fixed links to Subversion.
[ BUILD CHECKER ] 152fb03b commit build fail
[ BUILD CHECKER ] 9ab9cb1a commit gona be checked
Previous HEAD position was 152fb03b Fixed links to Subversion.
HEAD is now at 9ab9cb1a Add isStandardOffset() to DateTimeZone
[ BUILD CHECKER ] 9ab9cb1a commit build fail
[ BUILD CHECKER ] f446ad4c commit gona be checked
Previous HEAD position was 9ab9cb1a Add isStandardOffset() to DateTimeZone
HEAD is now at f446ad4c Add external link symbol to JSR-310 link
[ BUILD CHECKER ] f446ad4c commit build fail
[ BUILD CHECKER ] 0ec9167b commit gona be checked
Previous HEAD position was f446ad4c Add external link symbol to JSR-310 link
HEAD is now at 0ec9167b Update version to 1.5-SNAPSHOT
[ BUILD CHECKER ] 0ec9167b commit build fail
[ BUILD CHECKER ] 65969a12 commit gona be checked
Previous HEAD position was 0ec9167b Update version to 1.5-SNAPSHOT
HEAD is now at 65969a12 Fix bug where some time zones (S.Africa) use same abbreviated zone name for summer and winter bug 1716305
[ BUILD CHECKER ] 65969a12 commit build fail
[ BUILD CHECKER ] 79ce64e7 commit gona be checked
Previous HEAD position was 65969a12 Fix bug where some time zones (S.Africa) use same abbreviated zone name for summer and winter bug 1716305
HEAD is now at 79ce64e7 Remove system.out and formatting
[ BUILD CHECKER ] 79ce64e7 commit build fail
[ BUILD CHECKER ] 7f964c8e commit gona be checked
Previous HEAD position was 79ce64e7 Remove system.out and formatting
HEAD is now at 7f964c8e Remove US/Canada DST change note
[ BUILD CHECKER ] 7f964c8e commit build fail
[ BUILD CHECKER ] f19323cd commit gona be checked
Previous HEAD position was 7f964c8e Remove US/Canada DST change note
HEAD is now at f19323cd Fix mailing list links
[ BUILD CHECKER ] f19323cd commit build fail
[ BUILD CHECKER ] ddd50d27 commit gona be checked
Previous HEAD position was f19323cd Fix mailing list links
HEAD is now at ddd50d27 Fix DateTimeFormat javadoc to explain time zone parsing restriction better [OpenDiscussion 1721909]
[ BUILD CHECKER ] ddd50d27 commit build fail
[ BUILD CHECKER ] 9b01b9e8 commit gona be checked
Previous HEAD position was ddd50d27 Fix DateTimeFormat javadoc to explain time zone parsing restriction better [OpenDiscussion 1721909]
HEAD is now at 9b01b9e8 Fix bug where some time zones (Australia) use same abbreviated zone name for summer and winter bug 1716305
[ BUILD CHECKER ] 9b01b9e8 commit build fail
[ BUILD CHECKER ] 72466a53 commit gona be checked
Previous HEAD position was 9b01b9e8 Fix bug where some time zones (Australia) use same abbreviated zone name for summer and winter bug 1716305
HEAD is now at 72466a53 Bug fix: LenientChronology might incorrectly adjust a valid hour field near DST transition
[ BUILD CHECKER ] 72466a53 commit build fail
[ BUILD CHECKER ] 7ad12078 commit gona be checked
Previous HEAD position was 72466a53 Bug fix: LenientChronology might incorrectly adjust a valid hour field near DST transition
HEAD is now at 7ad12078 Updated tz database to version 2007f.
[ BUILD CHECKER ] 7ad12078 commit build fail
[ BUILD CHECKER ] 3c10f161 commit gona be checked
Previous HEAD position was 7ad12078 Updated tz database to version 2007f.
HEAD is now at 3c10f161 renaming for consistency
[ BUILD CHECKER ] 3c10f161 commit build fail
[ BUILD CHECKER ] dd707bbe commit gona be checked
Previous HEAD position was 3c10f161 renaming for consistency
HEAD is now at dd707bbe contributing hibernate support for Duration and Period
[ BUILD CHECKER ] dd707bbe commit build fail
[ BUILD CHECKER ] 9eca1233 commit gona be checked
Previous HEAD position was dd707bbe contributing hibernate support for Duration and Period
HEAD is now at 9eca1233 Add AbstractPeriod.toString(PeriodFormatter)
[ BUILD CHECKER ] 9eca1233 commit build fail
[ BUILD CHECKER ] 27b6a8b0 commit gona be checked
Previous HEAD position was 9eca1233 Add AbstractPeriod.toString(PeriodFormatter)
HEAD is now at 27b6a8b0 Add project URL
[ BUILD CHECKER ] 27b6a8b0 commit build fail
[ BUILD CHECKER ] 9b298d56 commit gona be checked
Previous HEAD position was 27b6a8b0 Add project URL
HEAD is now at 9b298d56 Add LocalDate.toLocalDateTime
[ BUILD CHECKER ] 9b298d56 commit build fail
[ BUILD CHECKER ] bf41214e commit gona be checked
Previous HEAD position was 9b298d56 Add LocalDate.toLocalDateTime
HEAD is now at bf41214e Ensure conversion to j.u.TimeZone produces best matching object possible
[ BUILD CHECKER ] bf41214e commit build fail
[ BUILD CHECKER ] eadcce77 commit gona be checked
Previous HEAD position was bf41214e Ensure conversion to j.u.TimeZone produces best matching object possible
HEAD is now at eadcce77 Ensure conversion to j.u.TimeZone produces best matching object possible
[ BUILD CHECKER ] eadcce77 commit build fail
[ BUILD CHECKER ] c099c115 commit gona be checked
Previous HEAD position was eadcce77 Ensure conversion to j.u.TimeZone produces best matching object possible
HEAD is now at c099c115 Avoid reflection issue reported from Apache Harmony bug 1699760
[ BUILD CHECKER ] c099c115 commit build fail
[ BUILD CHECKER ] 44e2b455 commit gona be checked
Previous HEAD position was c099c115 Avoid reflection issue reported from Apache Harmony bug 1699760
HEAD is now at 44e2b455 More performance enhancements for Local* classes
[ BUILD CHECKER ] 44e2b455 commit build fail
[ BUILD CHECKER ] 94d10c71 commit gona be checked
Previous HEAD position was 44e2b455 More performance enhancements for Local* classes
HEAD is now at 94d10c71 Javadoc
[ BUILD CHECKER ] 94d10c71 commit build fail
[ BUILD CHECKER ] de71818a commit gona be checked
Previous HEAD position was 94d10c71 Javadoc
HEAD is now at de71818a Updated tz database to version 2007e.
[ BUILD CHECKER ] de71818a commit build fail
[ BUILD CHECKER ] be32ff32 commit gona be checked
Previous HEAD position was de71818a Updated tz database to version 2007e.
HEAD is now at be32ff32 Added TestUnsupportedDateTimeField to exercise all methods in UnsupportedDateTimeField. Modified TestAll.java to include this test suite.
[ BUILD CHECKER ] be32ff32 commit build fail
[ BUILD CHECKER ] aa114f07 commit gona be checked
Previous HEAD position was be32ff32 Added TestUnsupportedDateTimeField to exercise all methods in UnsupportedDateTimeField. Modified TestAll.java to include this test suite.
HEAD is now at aa114f07 DateTimeZone did not properly convert fixed offset zones to java.util.TimeZone
[ BUILD CHECKER ] aa114f07 commit build fail
[ BUILD CHECKER ] 9378383c commit gona be checked
Previous HEAD position was aa114f07 DateTimeZone did not properly convert fixed offset zones to java.util.TimeZone
HEAD is now at 9378383c Updated tz database to version 2007d.
[ BUILD CHECKER ] 9378383c commit build fail
[ BUILD CHECKER ] 1b63785f commit gona be checked
Previous HEAD position was 9378383c Updated tz database to version 2007d.
HEAD is now at 1b63785f Updated tz database to version 2007d.
[ BUILD CHECKER ] 1b63785f commit build fail
[ BUILD CHECKER ] 4109251f commit gona be checked
Previous HEAD position was 1b63785f Updated tz database to version 2007d.
HEAD is now at 4109251f Add javadoc to explain exception thrown when conversion to zoned datetime is invalid due to time zone
[ BUILD CHECKER ] 4109251f commit build fail
[ BUILD CHECKER ] f0b7de08 commit gona be checked
Previous HEAD position was 4109251f Add javadoc to explain exception thrown when conversion to zoned datetime is invalid due to time zone
HEAD is now at f0b7de08 Period formatting could end up in an infinite loop on IBM JDK 1.4.2 problem investigated by Jeroen van Erp with patch supplied
[ BUILD CHECKER ] f0b7de08 commit build fail
[ BUILD CHECKER ] 2e7de31b commit gona be checked
Previous HEAD position was f0b7de08 Period formatting could end up in an infinite loop on IBM JDK 1.4.2 problem investigated by Jeroen van Erp with patch supplied
HEAD is now at 2e7de31b Add tests to show pivot year parse works
[ BUILD CHECKER ] 2e7de31b commit build fail
[ BUILD CHECKER ] 909aa72e commit gona be checked
Previous HEAD position was 2e7de31b Add tests to show pivot year parse works
HEAD is now at 909aa72e Updated tz database to version 2007c.
[ BUILD CHECKER ] 909aa72e commit build fail
[ BUILD CHECKER ] 9cb266b7 commit gona be checked
Previous HEAD position was 909aa72e Updated tz database to version 2007c.
HEAD is now at 9cb266b7 Performance enhancement to comparison of LocalDate, LocalTime and LocalDateTime suggested by Francois Staes
[ BUILD CHECKER ] 9cb266b7 commit build fail
[ BUILD CHECKER ] 9aa6681d commit gona be checked
Previous HEAD position was 9cb266b7 Performance enhancement to comparison of LocalDate, LocalTime and LocalDateTime suggested by Francois Staes
HEAD is now at 9aa6681d Fix period formating from throwing NegativeArraySizeException
[ BUILD CHECKER ] 9aa6681d commit build fail
[ BUILD CHECKER ] 1aea267f commit gona be checked
Previous HEAD position was 9aa6681d Fix period formating from throwing NegativeArraySizeException
HEAD is now at 1aea267f Handle ibiblio changes
[ BUILD CHECKER ] 1aea267f commit build fail
[ BUILD CHECKER ] d9e629e9 commit gona be checked
Previous HEAD position was 1aea267f Handle ibiblio changes
HEAD is now at d9e629e9 Minor test case optimisation, from Antonio Leita
[ BUILD CHECKER ] d9e629e9 commit build fail
[ BUILD CHECKER ] 3fce0d10 commit gona be checked
Previous HEAD position was d9e629e9 Minor test case optimisation, from Antonio Leita
HEAD is now at 3fce0d10 Fix spelling error, from Guilherme Chapiewski Add JSR 310 link
[ BUILD CHECKER ] 3fce0d10 commit build fail
[ BUILD CHECKER ] 21baaea4 commit gona be checked
Previous HEAD position was 3fce0d10 Fix spelling error, from Guilherme Chapiewski Add JSR 310 link
HEAD is now at 21baaea4 Update page now 2007b is available
[ BUILD CHECKER ] 21baaea4 commit build fail
[ BUILD CHECKER ] 0952c633 commit gona be checked
Previous HEAD position was 21baaea4 Update page now 2007b is available
HEAD is now at 0952c633 Spelling error, from Pascal Pugatsch
[ BUILD CHECKER ] 0952c633 commit build fail
[ BUILD CHECKER ] a5922db3 commit gona be checked
Previous HEAD position was 0952c633 Spelling error, from Pascal Pugatsch
HEAD is now at a5922db3 FAQ on US/Canada DST change
[ BUILD CHECKER ] a5922db3 commit build fail
[ BUILD CHECKER ] 903a0ac2 commit gona be checked
Previous HEAD position was a5922db3 FAQ on US/Canada DST change
HEAD is now at 903a0ac2 Updated FAQ to include info on new US and Canada timezone rules.
[ BUILD CHECKER ] 903a0ac2 commit build fail
[ BUILD CHECKER ] 14589947 commit gona be checked
Previous HEAD position was 903a0ac2 Updated FAQ to include info on new US and Canada timezone rules.
HEAD is now at 14589947 Fixes to make maven happy
[ BUILD CHECKER ] 14589947 commit build fail
[ BUILD CHECKER ] 514d80be commit gona be checked
Previous HEAD position was 14589947 Fixes to make maven happy
HEAD is now at 514d80be Tidy user guide
[ BUILD CHECKER ] 514d80be commit build fail
[ BUILD CHECKER ] 3568f72d commit gona be checked
Previous HEAD position was 514d80be Tidy user guide
HEAD is now at 3568f72d Update Joda-Beans link
[ BUILD CHECKER ] 3568f72d commit build fail
[ BUILD CHECKER ] 4d6a1ecf commit gona be checked
Previous HEAD position was 3568f72d Update Joda-Beans link
HEAD is now at 4d6a1ecf Add and update Joda ASF2 license
[ BUILD CHECKER ] 4d6a1ecf commit build fail
[ BUILD CHECKER ] 1945a52f commit gona be checked
Previous HEAD position was 4d6a1ecf Add and update Joda ASF2 license
HEAD is now at 1945a52f Update to Joda-Time 1.3 jar file
[ BUILD CHECKER ] 1945a52f commit build fail
[ BUILD CHECKER ] 76f61a20 commit gona be checked
Previous HEAD position was 1945a52f Update to Joda-Time 1.3 jar file
HEAD is now at 76f61a20 added documentation, adjusted joda-time version
[ BUILD CHECKER ] 76f61a20 commit build fail
[ BUILD CHECKER ] 82e15b2b commit gona be checked
Previous HEAD position was 76f61a20 added documentation, adjusted joda-time version
HEAD is now at 82e15b2b added persister for LocalDate and LocalTime
[ BUILD CHECKER ] 82e15b2b commit build fail
[ BUILD CHECKER ] 0f4a7110 commit gona be checked
Previous HEAD position was 82e15b2b added persister for LocalDate and LocalTime
HEAD is now at 0f4a7110 Fix spelling error, from Jean-Philippe Martin by email
[ BUILD CHECKER ] 0f4a7110 commit build fail
[ BUILD CHECKER ] 93c99e29 commit gona be checked
Previous HEAD position was 0f4a7110 Fix spelling error, from Jean-Philippe Martin by email
HEAD is now at 93c99e29 LocalDate/LocalTime conostructors did not set internal state correctly spotted via problem with Days.daysBetween from Gareth Chapman
[ BUILD CHECKER ] 93c99e29 commit build fail
[ BUILD CHECKER ] 576bf106 commit gona be checked
Previous HEAD position was 93c99e29 LocalDate/LocalTime conostructors did not set internal state correctly spotted via problem with Days.daysBetween from Gareth Chapman
HEAD is now at 576bf106 Update the release notes for version 1.5
[ BUILD CHECKER ] 576bf106 commit build fail
[ BUILD CHECKER ] c0de5a91 commit gona be checked
Previous HEAD position was 576bf106 Update the release notes for version 1.5
HEAD is now at c0de5a91 Updated tz database to version 2007a.
[ BUILD CHECKER ] c0de5a91 commit build fail
[ BUILD CHECKER ] fef81cb6 commit gona be checked
Previous HEAD position was c0de5a91 Updated tz database to version 2007a.
HEAD is now at fef81cb6 In nullSafeGet(), changed variable name from begin to start for consistency.
[ BUILD CHECKER ] fef81cb6 commit build fail
[ BUILD CHECKER ] 8d98570d commit gona be checked
Previous HEAD position was fef81cb6 In nullSafeGet(), changed variable name from begin to start for consistency.
HEAD is now at 8d98570d Changed method curly brace placement.
[ BUILD CHECKER ] 8d98570d commit build fail
[ BUILD CHECKER ] 800e925b commit gona be checked
Previous HEAD position was 8d98570d Changed method curly brace placement.
HEAD is now at 800e925b Changed class curly brace placement.
[ BUILD CHECKER ] 800e925b commit build fail
[ BUILD CHECKER ] d10d1575 commit gona be checked
Previous HEAD position was 800e925b Changed class curly brace placement.
HEAD is now at d10d1575 Initial import of Persistent Interval support.
[ BUILD CHECKER ] d10d1575 commit build fail
[ BUILD CHECKER ] ef66bcdf commit gona be checked
Previous HEAD position was d10d1575 Initial import of Persistent Interval support.
HEAD is now at ef66bcdf Updated tz database to version 2006p.
[ BUILD CHECKER ] ef66bcdf commit build fail
[ BUILD CHECKER ] ad3e968d commit gona be checked
Previous HEAD position was ef66bcdf Updated tz database to version 2006p.
HEAD is now at ad3e968d Workaround for ConcurrentModificationException by some JVMs.
