Previous HEAD position was 83f6917e Change on 2010/07/27 09:25:39 by dcc
HEAD is now at 49e9565f Shut off i18n warnings if the user didn't ask for i18n. Fixes issue 1135 R=blickly
[ BUILD CHECKER ] CHECK BUILD FOR STEP 2
HEAD is now at e805e65c Move the source map consumption libraries into the common library and open source them.
Removing build/
[ BUILD CHECKER ] e805e65c commit build success
[ BUILD CHECKER ] e805e65c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] fdce3fde commit gona be re-checked
Previous HEAD position was e805e65c Move the source map consumption libraries into the common library and open source them.
HEAD is now at fdce3fde Suppress warnings about constructors called without the "new" keyword when the constructor is both defined in an extern file and has an explicit @return annotation. This supports the factory design pattern used in many 3rd party libraries.
Removing build/
[ BUILD CHECKER ] fdce3fde commit build success
[ BUILD CHECKER ] fdce3fde commit was fixed by OnlyRebuild
[ BUILD CHECKER ] e13c7942 commit gona be re-checked
Previous HEAD position was fdce3fde Suppress warnings about constructors called without the "new" keyword when the constructor is both defined in an extern file and has an explicit @return annotation. This supports the factory design pattern used in many 3rd party libraries.
HEAD is now at e13c7942 Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] e13c7942 commit build success
[ BUILD CHECKER ] e13c7942 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] d5e2ff07 commit gona be re-checked
Previous HEAD position was e13c7942 Automated g4 rollback.
HEAD is now at d5e2ff07 Don't remove synthetic blocks even if it is side effect free.
Removing build/
[ BUILD CHECKER ] d5e2ff07 commit build success
[ BUILD CHECKER ] d5e2ff07 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] aa365d3e commit gona be re-checked
Previous HEAD position was d5e2ff07 Don't remove synthetic blocks even if it is side effect free.
HEAD is now at aa365d3e Peephole collapsing property assignments into objects/array definitions.
Removing build/
[ BUILD CHECKER ] aa365d3e commit build success
[ BUILD CHECKER ] aa365d3e commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 80ee9057 commit gona be re-checked
Previous HEAD position was aa365d3e Peephole collapsing property assignments into objects/array definitions.
HEAD is now at 80ee9057 Aggressive varaible declaration collapsing
Removing build/
[ BUILD CHECKER ] 80ee9057 commit build success
[ BUILD CHECKER ] 80ee9057 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 0ace02f4 commit gona be re-checked
Previous HEAD position was 80ee9057 Aggressive varaible declaration collapsing
HEAD is now at 0ace02f4 Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] 0ace02f4 commit build success
[ BUILD CHECKER ] 0ace02f4 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] cf03eb4d commit gona be re-checked
Previous HEAD position was 0ace02f4 Automated g4 rollback.
HEAD is now at cf03eb4d Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] cf03eb4d commit build success
[ BUILD CHECKER ] cf03eb4d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] a4179524 commit gona be re-checked
Previous HEAD position was cf03eb4d Automated g4 rollback.
HEAD is now at a4179524 Hoist string aliases to the top of the module to prevent conflicts with calls to hoisted functions that depend on it..
Removing build/
[ BUILD CHECKER ] a4179524 commit build success
[ BUILD CHECKER ] a4179524 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 8666370e commit gona be re-checked
Previous HEAD position was a4179524 Hoist string aliases to the top of the module to prevent conflicts with calls to hoisted functions that depend on it..
HEAD is now at 8666370e Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] 8666370e commit build success
[ BUILD CHECKER ] 8666370e commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 7d80ca97 commit gona be re-checked
Previous HEAD position was 8666370e Automated g4 rollback.
HEAD is now at 7d80ca97 Peephole collapsing property assignments into objects/array definitions.
Removing build/
[ BUILD CHECKER ] 7d80ca97 commit build success
[ BUILD CHECKER ] 7d80ca97 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b8b6cc73 commit gona be re-checked
Previous HEAD position was 7d80ca97 Peephole collapsing property assignments into objects/array definitions.
HEAD is now at b8b6cc73 Fix WebGL externs to support the non-typed array versions of vertexAttrib*fv
Removing build/
[ BUILD CHECKER ] b8b6cc73 commit build success
[ BUILD CHECKER ] b8b6cc73 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 4c665550 commit gona be re-checked
Previous HEAD position was b8b6cc73 Fix WebGL externs to support the non-typed array versions of vertexAttrib*fv
HEAD is now at 4c665550 Avoid creating temporary datastructures by adding a getEdge method in Graph.
Removing build/
[ BUILD CHECKER ] 4c665550 commit build success
[ BUILD CHECKER ] 4c665550 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 26d86562 commit gona be re-checked
Previous HEAD position was 4c665550 Avoid creating temporary datastructures by adding a getEdge method in Graph.
HEAD is now at 26d86562 Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] 26d86562 commit build success
[ BUILD CHECKER ] 26d86562 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b41c7bd8 commit gona be re-checked
Previous HEAD position was 26d86562 Automated g4 rollback.
HEAD is now at b41c7bd8 Remove RETURN statement token for operator precedent table
Removing build/
[ BUILD CHECKER ] b41c7bd8 commit build success
[ BUILD CHECKER ] b41c7bd8 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] d63b204e commit gona be re-checked
Previous HEAD position was b41c7bd8 Remove RETURN statement token for operator precedent table
HEAD is now at d63b204e Suppress warnings about constructors called without the "new" keyword when the constructor is both defined in an extern file and has an explicit @return annotation. This supports the factory design pattern used in many 3rd party libraries.
Removing build/
[ BUILD CHECKER ] d63b204e commit build success
[ BUILD CHECKER ] d63b204e commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 2c90b14c commit gona be re-checked
Warning: you are leaving 1 commit behind, not connected to
any of your branches:

  d63b204e Suppress warnings about constructors called without the "new" keyword when the constructor is both defined in an extern file and has an explicit @return annotation. This supports the factory design pattern used in many 3rd party libraries.

If you want to keep it by creating a new branch, this may be a good time
to do so with:

 git branch <new-branch-name> d63b204e

HEAD is now at 2c90b14c Tweak the definition of ArrowType equality. As-is, it has false negatives, and the error message is really cryptic
Removing build/
[ BUILD CHECKER ] 2c90b14c commit build success
[ BUILD CHECKER ] 2c90b14c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] c00a33b8 commit gona be re-checked
Previous HEAD position was 2c90b14c Tweak the definition of ArrowType equality. As-is, it has false negatives, and the error message is really cryptic
HEAD is now at c00a33b8 Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] c00a33b8 commit build success
[ BUILD CHECKER ] c00a33b8 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 31134b47 commit gona be re-checked
Previous HEAD position was c00a33b8 Automated g4 rollback.
HEAD is now at 31134b47 Allows suppress duplicate in either declarations.
Removing build/
[ BUILD CHECKER ] 31134b47 commit build success
[ BUILD CHECKER ] 31134b47 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 78b01c3a commit gona be re-checked
Previous HEAD position was 31134b47 Allows suppress duplicate in either declarations.
HEAD is now at 78b01c3a Correct handling of conditional branches within expressions when doing dead assignment elminination. Fixes issue 384.
Removing build/
[ BUILD CHECKER ] 78b01c3a commit build success
[ BUILD CHECKER ] 78b01c3a commit was fixed by OnlyRebuild
[ BUILD CHECKER ] a6ca7c19 commit gona be re-checked
Previous HEAD position was 78b01c3a Correct handling of conditional branches within expressions when doing dead assignment elminination. Fixes issue 384.
HEAD is now at a6ca7c19 Fix a long-standing warnings guard bug that just got triggered recently. Comparators are hard! :)
Removing build/
[ BUILD CHECKER ] a6ca7c19 commit build success
[ BUILD CHECKER ] a6ca7c19 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 4ee37ccf commit gona be re-checked
Previous HEAD position was a6ca7c19 Fix a long-standing warnings guard bug that just got triggered recently. Comparators are hard! :)
HEAD is now at 4ee37ccf Don't inline parameters when arguments object is escaped.
Removing build/
[ BUILD CHECKER ] 4ee37ccf commit build success
[ BUILD CHECKER ] 4ee37ccf commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 1e03ad03 commit gona be re-checked
Previous HEAD position was 4ee37ccf Don't inline parameters when arguments object is escaped.
HEAD is now at 1e03ad03 Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] 1e03ad03 commit build success
[ BUILD CHECKER ] 1e03ad03 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 8bf67e65 commit gona be re-checked
Previous HEAD position was 1e03ad03 Automated g4 rollback.
HEAD is now at 8bf67e65 Change on 2011-03-18 10:06:19-07:00 by nicksantos
Removing build/
[ BUILD CHECKER ] 8bf67e65 commit build success
[ BUILD CHECKER ] 8bf67e65 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 66dd3551 commit gona be re-checked
Previous HEAD position was 8bf67e65 Change on 2011-03-18 10:06:19-07:00 by nicksantos
HEAD is now at 66dd3551 Add export defs for getSupportedExtensions and getExtension.
Removing build/
[ BUILD CHECKER ] 66dd3551 commit build success
[ BUILD CHECKER ] 66dd3551 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b88400ce commit gona be re-checked
Previous HEAD position was 66dd3551 Add export defs for getSupportedExtensions and getExtension.
HEAD is now at b88400ce Special case the NUL character. Fixes issue 383
Removing build/
[ BUILD CHECKER ] b88400ce commit build success
[ BUILD CHECKER ] b88400ce commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 25827942 commit gona be re-checked
Previous HEAD position was b88400ce Special case the NUL character. Fixes issue 383
HEAD is now at 25827942 Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] 25827942 commit build success
[ BUILD CHECKER ] 25827942 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 8451502c commit gona be re-checked
Previous HEAD position was 25827942 Automated g4 rollback.
HEAD is now at 8451502c Don't move code that might be redefined in another function.
Removing build/
[ BUILD CHECKER ] 8451502c commit build success
[ BUILD CHECKER ] 8451502c commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b53b7ada commit gona be re-checked
Previous HEAD position was 8451502c Don't move code that might be redefined in another function.
HEAD is now at b53b7ada Modify optimize parameter to fixed but mutable expressions to be moved from the call site to the function body when possible.
Removing build/
[ BUILD CHECKER ] b53b7ada commit build success
[ BUILD CHECKER ] b53b7ada commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 25829b03 commit gona be re-checked
Previous HEAD position was b53b7ada Modify optimize parameter to fixed but mutable expressions to be moved from the call site to the function body when possible.
HEAD is now at 25829b03 Delete the divide by zero error I've never heard of this catching any real bug. It seems like if you explicitly typed "1 / 0", you meant to do that. fixes issue 381
Removing build/
[ BUILD CHECKER ] 25829b03 commit build success
[ BUILD CHECKER ] 25829b03 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b40c6c7e commit gona be re-checked
Previous HEAD position was 25829b03 Delete the divide by zero error I've never heard of this catching any real bug. It seems like if you explicitly typed "1 / 0", you meant to do that. fixes issue 381
HEAD is now at b40c6c7e Don't inline a method containing "eval" as V8 won't optimize the containing method.
Removing build/
[ BUILD CHECKER ] b40c6c7e commit build success
[ BUILD CHECKER ] b40c6c7e commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 6938aaab commit gona be re-checked
Previous HEAD position was b40c6c7e Don't inline a method containing "eval" as V8 won't optimize the containing method.
HEAD is now at 6938aaab Don't inline parameters if arguments object has been modified.
Removing build/
[ BUILD CHECKER ] 6938aaab commit build success
[ BUILD CHECKER ] 6938aaab commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 695eed61 commit gona be re-checked
Previous HEAD position was 6938aaab Don't inline parameters if arguments object has been modified.
HEAD is now at 695eed61 Fix $super in variable name shadowing.
Removing build/
[ BUILD CHECKER ] 695eed61 commit build success
[ BUILD CHECKER ] 695eed61 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 10587cd1 commit gona be re-checked
Previous HEAD position was 695eed61 Fix $super in variable name shadowing.
HEAD is now at 10587cd1 Attempt #2: jscompile_clients passes this time. -Turn on RemoveUnusedVars's optimizeCalls option within the main optimization loop. -This is required to handle call sites that propagate unused parameters.
Removing build/
[ BUILD CHECKER ] 10587cd1 commit build success
[ BUILD CHECKER ] 10587cd1 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 0de0e069 commit gona be re-checked
Previous HEAD position was 10587cd1 Attempt #2: jscompile_clients passes this time. -Turn on RemoveUnusedVars's optimizeCalls option within the main optimization loop. -This is required to handle call sites that propagate unused parameters.
HEAD is now at 0de0e069 In WebStorage, keys() will return null if an invalid index is supplied. Update the externs to reflect this.
Removing build/
[ BUILD CHECKER ] 0de0e069 commit build success
[ BUILD CHECKER ] 0de0e069 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] e4d80a33 commit gona be re-checked
Previous HEAD position was 0de0e069 In WebStorage, keys() will return null if an invalid index is supplied. Update the externs to reflect this.
HEAD is now at e4d80a33 Enable keywords as property names for ECMASCRIPT5
Removing build/
[ BUILD CHECKER ] e4d80a33 commit build success
[ BUILD CHECKER ] e4d80a33 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] e76e5680 commit gona be re-checked
Previous HEAD position was e4d80a33 Enable keywords as property names for ECMASCRIPT5
HEAD is now at e76e5680 Include webgl in the default externs set. mark all the types @noalias, so that AliasExternals doesn't try to alias them
Removing build/
[ BUILD CHECKER ] e76e5680 commit build success
[ BUILD CHECKER ] e76e5680 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 027f4949 commit gona be re-checked
Previous HEAD position was e76e5680 Include webgl in the default externs set. mark all the types @noalias, so that AliasExternals doesn't try to alias them
HEAD is now at 027f4949 Adjustable line threshold.
Removing build/
[ BUILD CHECKER ] 027f4949 commit build success
[ BUILD CHECKER ] 027f4949 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 6667430d commit gona be re-checked
Previous HEAD position was 027f4949 Adjustable line threshold.
HEAD is now at 6667430d Fold toLowerCase and toUpperCase as they are locale independent.
Removing build/
[ BUILD CHECKER ] 6667430d commit build success
[ BUILD CHECKER ] 6667430d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 9d52e4fe commit gona be re-checked
Previous HEAD position was 6667430d Fold toLowerCase and toUpperCase as they are locale independent.
HEAD is now at 9d52e4fe Fix a NPE case in RemoveUnusedVars by separating the node changes from the analysis phase
Removing build/
[ BUILD CHECKER ] 9d52e4fe commit build success
[ BUILD CHECKER ] 9d52e4fe commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 653599e7 commit gona be re-checked
Previous HEAD position was 9d52e4fe Fix a NPE case in RemoveUnusedVars by separating the node changes from the analysis phase
HEAD is now at 653599e7 Fixup sparse array handling. - Replace sparse array annotation with EMPTY nodes. - Fix handling of arrays ending with an EMPTY node - Fix handling of arrays that are completely empty - Support PeepFoldConstant folding of arrays containing EMPTY nodes.
Removing build/
[ BUILD CHECKER ] 653599e7 commit build success
[ BUILD CHECKER ] 653599e7 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b7d0c172 commit gona be re-checked
Previous HEAD position was 653599e7 Fixup sparse array handling. - Replace sparse array annotation with EMPTY nodes. - Fix handling of arrays ending with an EMPTY node - Fix handling of arrays that are completely empty - Support PeepFoldConstant folding of arrays containing EMPTY nodes.
HEAD is now at b7d0c172 Move ExploitAssigns on its own.
Removing build/
[ BUILD CHECKER ] b7d0c172 commit build success
[ BUILD CHECKER ] b7d0c172 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 8d1ce679 commit gona be re-checked
Previous HEAD position was b7d0c172 Move ExploitAssigns on its own.
HEAD is now at 8d1ce679 allow constantProperty to be suppressed
Removing build/
[ BUILD CHECKER ] 8d1ce679 commit build success
[ BUILD CHECKER ] 8d1ce679 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 9b04e62d commit gona be re-checked
Previous HEAD position was 8d1ce679 allow constantProperty to be suppressed
HEAD is now at 9b04e62d @return should only treat stuff in {} as type annotations
Removing build/
[ BUILD CHECKER ] 9b04e62d commit build success
[ BUILD CHECKER ] 9b04e62d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 71a9ef62 commit gona be re-checked
Previous HEAD position was 9b04e62d @return should only treat stuff in {} as type annotations
HEAD is now at 71a9ef62 If Window is declared but not marked as a constructor, don't crash
Removing build/
[ BUILD CHECKER ] 71a9ef62 commit build success
[ BUILD CHECKER ] 71a9ef62 commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 5595d49f commit gona be re-checked
Previous HEAD position was 71a9ef62 If Window is declared but not marked as a constructor, don't crash
HEAD is now at 5595d49f raise the statement limit to 200K
Removing build/
[ BUILD CHECKER ] 5595d49f commit build success
[ BUILD CHECKER ] 5595d49f commit was fixed by OnlyRebuild
[ BUILD CHECKER ] b7e692ed commit gona be re-checked
Previous HEAD position was 5595d49f raise the statement limit to 200K
HEAD is now at b7e692ed Seperate ExploitAssign from VariableDecl collapsing
Removing build/
[ BUILD CHECKER ] b7e692ed commit build success
[ BUILD CHECKER ] b7e692ed commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 2daa009d commit gona be re-checked
Previous HEAD position was b7e692ed Seperate ExploitAssign from VariableDecl collapsing
HEAD is now at 2daa009d Automated g4 rollback.
Removing build/
[ BUILD CHECKER ] 2daa009d commit build success
[ BUILD CHECKER ] 2daa009d commit was fixed by OnlyRebuild
[ BUILD CHECKER ] 4bd29c66 commit gona be re-checked
Previous HEAD position was 2daa009d Automated g4 rollback.
HEAD is now at 4bd29c66 -Turn on RemoveUnusedVars's optimizeCalls option within the main optimization loop. This is required to handle call sites that propagate unused parameters.
